,OrderID,OrderDate,RequiredDate,ItemCount,OrderTotal,WeightedDiscount,CustomerId,CustomerCompany,CustomerCity,CustomerRegion,CustomerCountry,ShipCity,ShipRegion,ShipCountry,EmployeeId,EmployeeHireDate,EmployeeCity,EmployeeRegion,EmployeeCountry,EmployeeSuper,Discount,OrderTotalLog,ItemCountLog,OrderTotalSqrt,ItemCountSqrt,OrderTotalCbrt,ItemCountCbrt,OrderTotal4rt,ItemCount4rt
372,10631,2013-08-14,2013-09-11,8,55.800000000000004,0.1,LAMAI,La maison d'Asie,Toulouse,Western Europe,France,Toulouse,Western Europe,France,8,2026-03-05,Seattle,North America,USA,2.0,0.1,4.021773869387265,2.0794415416798357,7.46993975879324,2.8284271247461903,3.82130233456612,2.0,2.7331190531686027,1.681792830507429
373,10632,2013-08-14,2013-09-11,50,589.0,0.05,WANDK,Die Wandernde Kuh,Stuttgart,Western Europe,Germany,Stuttgart,Western Europe,Germany,8,2026-03-05,Seattle,North America,USA,2.0,0.05,6.3784261836515865,3.912023005428146,24.269322199023193,7.0710678118654755,8.382465312104411,3.6840314986403864,4.926390382320832,2.6591479484724942
374,10633,2013-08-15,2013-09-12,164,5510.592500000001,0.15000000000000002,ERNSH,Ernst Handel,Graz,Western Europe,Austria,Graz,Western Europe,Austria,7,2026-01-02,London,British Isles,UK,5.0,0.15,8.614427428126271,5.099866427824199,74.2333651399423,12.806248474865697,17.663066292933397,5.473703674798427,8.615878663255554,3.5785819083633807
375,10634,2013-08-15,2013-09-12,102,4985.5,0.0,FOLIG,Folies gourmandes,Lille,Western Europe,France,Lille,Western Europe,France,4,2025-05-03,Redmond,North America,USA,2.0,0.0,8.514288978268848,4.624972813284271,70.6080731928014,10.099504938362077,17.08321369471373,4.672328728355259,8.402861012345818,3.1779718278112656
376,10635,2013-08-18,2013-09-15,65,1326.225,0.038461538461538464,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Southern Europe,Italy,Bergamo,Southern Europe,Italy,8,2026-03-05,Seattle,North America,USA,2.0,0.05,7.190091839609151,4.174387269895637,36.41737222810015,8.06225774829855,10.986829968162436,4.020725758589058,6.034680789246449,2.8394115144336776
377,10636,2013-08-19,2013-09-16,31,629.5,0.0,WARTH,Wartian Herkku,Oulu,Scandinavia,Finland,Oulu,Scandinavia,Finland,4,2025-05-03,Redmond,North America,USA,2.0,0.0,6.444925853484402,3.4339872044851463,25.089838580588754,5.5677643628300215,8.570350393484986,3.1413806523913927,5.008975801557516,2.359611061770567
378,10638,2013-08-20,2013-09-17,101,2720.05,0.0,LINOD,LINO-Delicateses,I. de Margarita,South America,Venezuela,I. de Margarita,South America,Venezuela,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,7.908405541474031,4.61512051684126,52.15409859253633,10.04987562112089,13.959149626774643,4.657009507803835,7.2217794616379924,3.1701538797227005
379,10639,2013-08-20,2013-09-17,8,500.0,0.0,SANTG,Santé Gourmet,Stavern,Scandinavia,Norway,Stavern,Scandinavia,Norway,7,2026-01-02,London,British Isles,UK,5.0,0.0,6.214608098422191,2.0794415416798357,22.360679774997898,2.8284271247461903,7.937005259840997,2.0,4.728708045015879,1.681792830507429
380,10640,2013-08-21,2013-09-18,35,708.75,0.25,WANDK,Die Wandernde Kuh,Stuttgart,Western Europe,Germany,Stuttgart,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.25,6.563502855041961,3.5553480614894135,26.622359023948274,5.916079783099616,8.915882929144693,3.2710663101885897,5.15968594237559,2.4322992790977875
381,10641,2013-08-22,2013-09-19,110,2054.0,0.0,HILAA,HILARION-Abastos,San Cristóbal,South America,Venezuela,San Cristóbal,South America,Venezuela,4,2025-05-03,Redmond,North America,USA,2.0,0.0,7.627544390488503,4.700480365792417,45.32107677449864,10.488088481701515,12.71159789522854,4.791419857062784,6.732093045591292,3.238531840464366
382,10642,2013-08-22,2013-09-19,50,696.0,0.2,SIMOB,Simons bistro,Kobenhavn,Northern Europe,Denmark,Kobenhavn,Northern Europe,Denmark,7,2026-01-02,London,British Isles,UK,5.0,0.2,6.54534966033442,3.912023005428146,26.38181191654584,7.0710678118654755,8.862095243387268,3.6840314986403864,5.136322801046079,2.6591479484724942
383,10643,2013-08-25,2013-09-22,38,814.5,0.25,ALFKI,Alfreds Futterkiste,Berlin,Western Europe,Germany,Berlin,Western Europe,Germany,6,2025-10-17,London,British Isles,UK,5.0,0.25,6.7025744280421,3.6375861597263857,28.53944638566067,6.164414002968976,9.338928051560728,3.361975406798963,5.342232341040651,2.4828237961983883
384,10644,2013-08-25,2013-09-22,45,1371.8,0.05555555555555555,WELLI,Wellington Importadora,Resende,South America,Brazil,Resende,South America,Brazil,3,2024-04-01,Kirkland,North America,USA,2.0,0.05,7.223879025065221,3.8066624897703196,37.037818510274064,6.708203932499369,11.11126740520889,3.5568933044900626,6.085870398741174,2.5900200641113513
385,10645,2013-08-26,2013-09-23,35,1535.0,0.0,HANAR,Hanari Carnes,Rio de Janeiro,South America,Brazil,Rio de Janeiro,South America,Brazil,4,2025-05-03,Redmond,North America,USA,2.0,0.0,7.336285660021297,3.5553480614894135,39.179076048319466,5.916079783099616,11.535492113376367,3.2710663101885897,6.259319136161653,2.4322992790977875
386,10646,2013-08-27,2013-10-08,98,1446.0,0.25,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,9,2026-11-15,London,British Isles,UK,5.0,0.25,7.27655640271871,4.584967478670572,38.02630668366309,9.899494936611665,11.308094547430144,4.610436292058446,6.166547387611895,3.1463462836457885
387,10647,2013-08-27,2013-09-10,50,636.0,0.0,QUEDE,Que Delícia,Rio de Janeiro,South America,Brazil,Rio de Janeiro,South America,Brazil,4,2025-05-03,Redmond,North America,USA,2.0,0.0,6.455198563340122,3.912023005428146,25.219040425836983,7.0710678118654755,8.59974760391409,3.6840314986403864,5.021856272917115,2.6591479484724942
388,10648,2013-08-28,2013-10-09,30,372.375,0.075,RICAR,Ricardo Adocicados,Rio de Janeiro,South America,Brazil,Rio de Janeiro,South America,Brazil,5,2025-10-17,London,British Isles,UK,2.0,0.05,5.919901411033447,3.4011973816621555,19.29702049540291,5.477225575051661,7.194382191913029,3.1072325059538586,4.392837408259371,2.340347319320716
389,10649,2013-08-28,2013-09-25,35,1434.0,0.0,MAISD,Maison Dewey,Bruxelles,Western Europe,Belgium,Bruxelles,Western Europe,Belgium,5,2025-10-17,London,British Isles,UK,2.0,0.0,7.2682230211595655,3.5553480614894135,37.86819245752297,5.916079783099616,11.27672657895158,3.2710663101885897,6.15371371267164,2.4322992790977875
390,10650,2013-08-29,2013-09-26,85,1779.1999999999998,0.014705882352941176,FAMIA,Familia Arquibaldo,Sao Paulo,South America,Brazil,Sao Paulo,South America,Brazil,5,2025-10-17,London,British Isles,UK,2.0,0.05,7.483919104056263,4.442651256490317,42.180564244685016,9.219544457292887,12.117366861089975,4.396829672158179,6.494656591744095,3.036370276710811
391,10651,2013-09-01,2013-09-29,32,397.8,0.25,WANDK,Die Wandernde Kuh,Stuttgart,Western Europe,Germany,Stuttgart,Western Europe,Germany,8,2026-03-05,Seattle,North America,USA,2.0,0.25,5.985949366419872,3.4657359027997265,19.944924166313594,5.656854249492381,7.3545300409583065,3.1748021039363987,4.465974044518575,2.378414230005442
392,10652,2013-09-01,2013-09-29,22,318.835,0.022727272727272728,GOURL,Gourmet Lanchonetes,Campinas,South America,Brazil,Campinas,South America,Brazil,4,2025-05-03,Redmond,North America,USA,2.0,0.05,5.764673727590067,3.091042453358316,17.855951388822717,4.69041575982343,6.831593185030075,2.802039330655387,4.22563029485812,2.1657367706679937
393,10653,2013-09-02,2013-09-30,50,1083.15,0.1,FRANK,Frankenversand,München,Western Europe,Germany,München,Western Europe,Germany,1,2024-05-01,Seattle,North America,USA,2.0,0.1,6.987628741565301,3.912023005428146,32.911244279121384,7.0710678118654755,10.26982085765238,3.6840314986403864,5.736832251262136,2.6591479484724942
394,10654,2013-09-02,2013-09-30,38,601.83,0.1,BERGS,Berglunds snabbköp,Luleå,Northern Europe,Sweden,Luleå,Northern Europe,Sweden,5,2025-10-17,London,British Isles,UK,2.0,0.1,6.3999750134021065,3.6375861597263857,24.53222370679022,6.164414002968976,8.442892848709532,3.361975406798963,4.953001484634364,2.4828237961983883
395,10655,2013-09-03,2013-10-01,20,154.4,0.2,REGGC,Reggiani Caseifici,Reggio Emilia,Southern Europe,Italy,Reggio Emilia,Southern Europe,Italy,1,2024-05-01,Seattle,North America,USA,2.0,0.2,5.039546637590676,2.995732273553991,12.425779653607254,4.47213595499958,5.364745185259346,2.7144176165949063,3.5250219366136224,2.114742526881128
396,10656,2013-09-04,2013-10-02,37,604.215,0.10000000000000002,GREAL,Great Lakes Food Market,Eugene,North America,USA,Eugene,North America,USA,6,2025-10-17,London,British Isles,UK,5.0,0.1,6.403930094860891,3.6109179126442243,24.580785178671572,6.082762530298219,8.454030965444266,3.332221851645953,4.957901287709506,2.4663257145596607
397,10657,2013-09-04,2013-10-02,204,4371.6,0.0,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,2,2024-08-14,Tacoma,North America,USA,,0.0,8.382884353802519,5.318119993844216,66.11807619705824,14.2828568570857,16.351093643236375,5.886765316883336,8.13130224484727,3.7792667089113596
398,10658,2013-09-05,2013-10-03,255,4464.6,0.03823529411764706,QUICK,QUICK-Stop,Cunewalde,Western Europe,Germany,Cunewalde,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.05,8.40393490363127,5.541263545158426,66.81766233564296,15.968719422671311,16.466230289611797,6.341325705384997,8.1742071380436,3.996088014880467
399,10660,2013-09-08,2013-10-06,21,1701.0,0.0,HUNGC,Hungry Coyote Import Store,Elgin,North America,USA,Elgin,North America,USA,8,2026-03-05,Seattle,North America,USA,2.0,0.0,7.438971592395862,3.044522437723423,41.24318125460256,4.58257569495584,11.937171623689174,2.7589241763811203,6.422085428784217,2.1406951429280725
400,10661,2013-09-09,2013-10-07,52,562.6,0.2,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,7,2026-01-02,London,British Isles,UK,5.0,0.2,6.332568896055757,3.9512437185814275,23.719190542680835,7.211102550927978,8.255307267658559,3.7325111568172478,4.870235162975279,2.68534961428265
401,10662,2013-09-09,2013-10-07,10,125.0,0.0,LONEP,Lonesome Pine Restaurant,Portland,North America,USA,Portland,North America,USA,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,4.8283137373023015,2.302585092994046,11.180339887498949,3.1622776601683795,5.0,2.154434690031884,3.34370152488211,1.7782794100389228
402,10663,2013-09-10,2013-09-24,80,1930.4,0.05,BONAP,Bon app,Marseille,Western Europe,France,Marseille,Western Europe,France,2,2024-08-14,Tacoma,North America,USA,,0.05,7.565482514310822,4.382026634673881,43.936317551656515,8.94427190999916,12.451330750266752,4.308869380063767,6.628447597413478,2.990697562442441
403,10664,2013-09-10,2013-10-08,51,1288.3875,0.15,FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Southern Europe,Portugal,Lisboa,Southern Europe,Portugal,1,2024-05-01,Seattle,North America,USA,2.0,0.15,7.161146715454065,3.9318256327243257,35.89411511654801,7.14142842854285,10.881334663168019,3.708429769266189,5.991169761953671,2.6723451177837885
404,10665,2013-09-11,2013-10-09,31,1295.0,0.0,LONEP,Lonesome Pine Restaurant,Portland,North America,USA,Portland,North America,USA,1,2024-05-01,Seattle,North America,USA,2.0,0.0,7.166265974133638,3.4339872044851463,35.98610843089316,5.5677643628300215,10.899918636993316,3.1413806523913927,5.998842257543798,2.359611061770567
405,10666,2013-09-12,2013-10-10,46,4666.9400000000005,0.0,RICSU,Richter Supermarkt,Genève,Western Europe,Switzerland,Genève,Western Europe,Switzerland,7,2026-01-02,London,British Isles,UK,5.0,0.0,8.448258889642618,3.828641396489095,68.3150056722533,6.782329983125268,16.7113193724255,3.583047871015946,8.265289206812627,2.604290687140218
406,10667,2013-09-12,2013-10-10,59,1536.8,0.2,ERNSH,Ernst Handel,Graz,Western Europe,Austria,Graz,Western Europe,Austria,7,2026-01-02,London,British Isles,UK,5.0,0.2,7.337457611454347,4.07753744390572,39.20204076320517,7.681145747868608,11.539999339198408,3.8929964158732604,6.261153309351655,2.771488002476036
407,10668,2013-09-15,2013-10-13,27,625.275,0.1,WANDK,Die Wandernde Kuh,Stuttgart,Western Europe,Germany,Stuttgart,Western Europe,Germany,1,2024-05-01,Seattle,North America,USA,2.0,0.1,6.438191552964787,3.295836866004329,25.005499395133064,5.196152422706632,8.551133531871912,3.0,5.0005499092732855,2.2795070569547775
408,10669,2013-09-15,2013-10-13,30,570.0,0.0,SIMOB,Simons bistro,Kobenhavn,Northern Europe,Denmark,Kobenhavn,Northern Europe,Denmark,2,2024-08-14,Tacoma,North America,USA,,0.0,6.345636360828596,3.4011973816621555,23.874672772626646,5.477225575051661,8.291344341849696,3.1072325059538586,4.8861715864904545,2.340347319320716
409,10670,2013-09-16,2013-10-14,192,2301.75,0.0,FRANK,Frankenversand,München,Western Europe,Germany,München,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.0,7.741424982167955,5.2574953720277815,47.97655677515843,13.856406460551018,13.203408210840841,5.768998281229633,6.926511154626001,3.7224194364083982
410,10671,2013-09-17,2013-10-15,32,920.1,0.0,FRANR,France restauration,Nantes,Western Europe,France,Nantes,Western Europe,France,1,2024-05-01,Seattle,North America,USA,2.0,0.0,6.824482359788315,3.4657359027997265,30.333150182597258,5.656854249492381,9.726240636677552,3.1748021039363987,5.507553920080788,2.378414230005442
411,10672,2013-09-17,2013-10-01,27,3815.25,0.05555555555555555,BERGS,Berglunds snabbköp,Luleå,Northern Europe,Sweden,Luleå,Northern Europe,Sweden,9,2026-11-15,London,British Isles,UK,5.0,0.05,8.246761472370984,3.295836866004329,61.7677100109758,5.196152422706632,15.625754630220204,3.0,7.8592436029796024,2.2795070569547775
412,10673,2013-09-18,2013-10-16,15,412.35,0.0,WILMK,Wilman Kala,Helsinki,Scandinavia,Finland,Helsinki,Scandinavia,Finland,2,2024-08-14,Tacoma,North America,USA,,0.0,6.021872503279364,2.70805020110221,20.306402931095406,3.872983346207417,7.443125348980835,2.46621207433047,4.506262634500502,1.9679896712654303
413,10674,2013-09-18,2013-10-16,5,45.0,0.0,ISLAT,Island Trading,Cowes,British Isles,UK,Cowes,British Isles,UK,4,2025-05-03,Redmond,North America,USA,2.0,0.0,3.8066624897703196,1.6094379124341003,6.708203932499369,2.23606797749979,3.5568933044900626,1.7099759466766968,2.5900200641113513,1.4953487812212205
414,10675,2013-09-19,2013-10-17,70,1423.0,0.0,FRANK,Frankenversand,München,Western Europe,Germany,München,Western Europe,Germany,5,2025-10-17,London,British Isles,UK,2.0,0.0,7.260522598089852,4.248495242049359,37.72267222772003,8.366600265340756,11.24781850705414,4.121285299808556,6.141878558529143,2.892507608519078
415,10676,2013-09-22,2013-10-20,30,534.85,0.0,TORTU,Tortuga Restaurante,México D.F.,Central America,Mexico,México D.F.,Central America,Mexico,2,2024-08-14,Tacoma,North America,USA,,0.0,6.2819863337521396,3.4011973816621555,23.1268242523698,5.477225575051661,8.11728261292606,3.1072325059538586,4.809035688406752,2.340347319320716
416,10678,2013-09-23,2013-10-21,280,5256.5,0.0,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,7,2026-01-02,London,British Isles,UK,5.0,0.0,8.567220685015885,5.634789603169249,72.50172411743047,16.73320053068151,17.387303019676942,6.542132620377179,8.51479442602289,4.090623489235047
417,10679,2013-09-23,2013-10-21,12,660.0,0.0,BLONP,Blondesddsl père et fils,Strasbourg,Western Europe,France,Strasbourg,Western Europe,France,8,2026-03-05,Seattle,North America,USA,2.0,0.0,6.492239835020471,2.4849066497880004,25.69046515733026,3.4641016151377544,8.706587691173612,2.2894284851066637,5.068576245587143,1.8612097182041991
418,10680,2013-09-24,2013-10-22,110,1261.875,0.25,OLDWO,Old World Delicatessen,Anchorage,North America,USA,Anchorage,North America,USA,1,2024-05-01,Seattle,North America,USA,2.0,0.25,7.140353989067102,4.700480365792417,35.5228799508148,10.488088481701515,10.806177878314946,4.791419857062784,5.960107377456786,3.238531840464366
419,10681,2013-09-25,2013-10-23,70,1287.4,0.060000000000000005,GREAL,Great Lakes Food Market,Eugene,North America,USA,Eugene,North America,USA,3,2024-04-01,Kirkland,North America,USA,2.0,0.05,7.160379959618515,4.248495242049359,35.880356742931085,8.366600265340756,10.878553909592476,4.121285299808556,5.99002143092419,2.892507608519078
420,10684,2013-09-26,2013-10-24,90,1768.0,0.0,OTTIK,Ottilies Käseladen,Köln,Western Europe,Germany,Köln,Western Europe,Germany,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,7.477604243197589,4.499809670330265,42.04759208325728,9.486832980505138,12.091887192025027,4.481404746557164,6.484411467763075,3.080070288241023
421,10685,2013-09-29,2013-10-13,39,801.1,0.0,GOURL,Gourmet Lanchonetes,Campinas,South America,Brazil,Campinas,South America,Brazil,4,2025-05-03,Redmond,North America,USA,2.0,0.0,6.685985783221071,3.6635616461296463,28.3037100041673,6.244997998398398,9.28743050836603,3.3912114430141664,5.320123119267758,2.4989993994393833
422,10686,2013-09-30,2013-10-28,45,1404.45,0.13333333333333333,PICCO,Piccolo und mehr,Salzburg,Western Europe,Austria,Salzburg,Western Europe,Austria,2,2024-08-14,Tacoma,North America,USA,,0.15,7.247401046053008,3.8066624897703196,37.475992315080866,6.708203932499369,11.198729660341247,3.5568933044900626,6.121763823856721,2.5900200641113513
423,10687,2013-09-30,2013-10-28,66,4960.9,0.21212121212121213,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,9,2026-11-15,London,British Isles,UK,5.0,0.2,8.509342454871524,4.189654742026425,70.43365672744814,8.12403840463596,17.055069398412567,4.04124002062219,8.392476197609865,2.8502698827717983
424,10688,2013-10-01,2013-10-15,92,3160.6,0.08478260869565217,VAFFE,Vaffeljernet,Århus,Northern Europe,Denmark,Århus,Northern Europe,Denmark,4,2025-05-03,Redmond,North America,USA,2.0,0.1,8.058517161975004,4.5217885770490405,56.219213797419826,9.591663046625438,14.67539654749674,4.514357435474001,7.497947305591032,3.0970410146824725
425,10689,2013-10-01,2013-10-29,35,472.5,0.25,BERGS,Berglunds snabbköp,Luleå,Northern Europe,Sweden,Luleå,Northern Europe,Sweden,1,2024-05-01,Seattle,North America,USA,2.0,0.25,6.158037746933798,3.5553480614894135,21.737065119284157,5.916079783099616,7.788741152776655,3.2710663101885897,4.662302555528133,2.4322992790977875
426,10690,2013-10-02,2013-10-30,50,862.5,0.25,HANAR,Hanari Carnes,Rio de Janeiro,South America,Brazil,Rio de Janeiro,South America,Brazil,1,2024-05-01,Seattle,North America,USA,2.0,0.25,6.759835148905514,3.912023005428146,29.368350311176826,7.0710678118654755,9.518891309816516,3.6840314986403864,5.419257357902172,2.6591479484724942
427,10691,2013-10-03,2013-11-14,182,10164.8,0.0,QUICK,QUICK-Stop,Cunewalde,Western Europe,Germany,Cunewalde,Western Europe,Germany,2,2024-08-14,Tacoma,North America,USA,,0.0,9.226686050512269,5.204006687076795,100.82063280896425,13.490737563232042,21.662052929512697,5.667051108097064,10.040947804314305,3.672973939906468
428,10692,2013-10-03,2013-10-31,20,878.0,0.0,ALFKI,Alfreds Futterkiste,Berlin,Western Europe,Germany,Berlin,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.0,6.777646593635117,2.995732273553991,29.631064780058107,4.47213595499958,9.575574480321464,2.7144176165949063,5.44344236490643,2.114742526881128
429,10693,2013-10-06,2013-10-20,111,2071.2,0.14189189189189189,WHITC,White Clover Markets,Seattle,North America,USA,Seattle,North America,USA,3,2024-04-01,Kirkland,North America,USA,2.0,0.15,7.635883428437328,4.709530201312334,45.51043836308325,10.535653752852738,12.746981215333449,4.805895533705332,6.7461424801943854,3.245867180408456
430,10694,2013-10-06,2013-11-03,165,4825.0,0.0,QUICK,QUICK-Stop,Cunewalde,Western Europe,Germany,Cunewalde,Western Europe,Germany,8,2026-03-05,Seattle,North America,USA,2.0,0.0,8.481566013773087,5.10594547390058,69.46221994724903,12.84523257866513,16.89788846557605,5.484806552432618,8.334399795261145,3.5840246342157207
431,10695,2013-10-07,2013-11-18,34,642.0,0.0,WILMK,Wilman Kala,Helsinki,Scandinavia,Finland,Helsinki,Scandinavia,Finland,7,2026-01-02,London,British Isles,UK,5.0,0.0,6.464588303689961,3.5263605246161616,25.337718918639855,5.830951894845301,8.626706236691353,3.239611801277483,5.033658601717031,2.414736402766418
432,10696,2013-10-08,2013-11-19,38,996.0,0.0,WHITC,White Clover Markets,Seattle,North America,USA,Seattle,North America,USA,8,2026-03-05,Seattle,North America,USA,2.0,0.0,6.903747257584598,3.6375861597263857,31.559467676119,6.164414002968976,9.986648849277055,3.361975406798963,5.617781383795474,2.4828237961983883
433,10697,2013-10-08,2013-11-05,76,805.425,0.25,LINOD,LINO-Delicateses,I. de Margarita,South America,Venezuela,I. de Margarita,South America,Venezuela,3,2024-04-01,Kirkland,North America,USA,2.0,0.25,6.6913700884123894,4.330733340286331,28.380010570822556,8.717797887081348,9.304114262391534,4.235823584254893,5.327289232885948,2.9525917237371893
434,10698,2013-10-09,2013-11-06,108,3436.4434999999994,0.04305555555555556,ERNSH,Ernst Handel,Graz,Western Europe,Austria,Graz,Western Europe,Austria,4,2025-05-03,Redmond,North America,USA,2.0,0.05,8.142192349279988,4.68213122712422,58.62118644312822,10.392304845413264,15.090480528282638,4.762203155904598,7.656447377415208,3.2237097954706257
435,10699,2013-10-09,2013-11-06,12,114.0,0.0,MORGK,Morgenstern Gesundkost,Leipzig,Western Europe,Germany,Leipzig,Western Europe,Germany,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,4.736198448394496,2.4849066497880004,10.677078252031311,3.4641016151377544,4.848807585839879,2.2894284851066637,3.2675798769167543,1.8612097182041991
436,10700,2013-10-10,2013-11-07,117,1638.4,0.19999999999999998,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,3,2024-04-01,Kirkland,North America,USA,2.0,0.2,7.401475434845189,4.762173934797756,40.47715405015526,10.816653826391969,11.788900795649235,4.890973246508748,6.362165830136405,3.288868167986058
437,10701,2013-10-13,2013-10-27,97,2864.5,0.15,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,6,2025-10-17,London,British Isles,UK,5.0,0.15,7.960149093848632,4.574710978503383,53.52102390649865,9.848857801796104,14.202003288089678,4.594700892207039,7.315806442662261,3.138288992714996
438,10702,2013-10-13,2013-11-24,21,330.0,0.0,ALFKI,Alfreds Futterkiste,Berlin,Western Europe,Germany,Berlin,Western Europe,Germany,4,2025-05-03,Redmond,North America,USA,2.0,0.0,5.799092654460526,3.044522437723423,18.16590212458495,4.58257569495584,6.910423230011183,2.7589241763811203,4.262147595354359,2.1406951429280725
439,10703,2013-10-14,2013-11-11,75,2545.0,0.0,FOLKO,Folk och fä HB,Bräcke,Northern Europe,Sweden,Bräcke,Northern Europe,Sweden,6,2025-10-17,London,British Isles,UK,5.0,0.0,7.841885928984623,4.31748811353631,50.44799302251776,8.660254037844387,13.653036844384935,4.217163326508746,7.102675061025793,2.942830956382712
440,10705,2013-10-15,2013-11-12,24,378.0,0.0,HILAA,HILARION-Abastos,San Cristóbal,South America,Venezuela,San Cristóbal,South America,Venezuela,9,2026-11-15,London,British Isles,UK,5.0,0.0,5.934894195619588,3.1780538303479458,19.44222209522358,4.898979485566356,7.230426792525689,2.8844991406148166,4.409333520524795,2.213363839400643
441,10706,2013-10-16,2013-11-13,52,1893.0,0.0,OLDWO,Old World Delicatessen,Anchorage,North America,USA,Anchorage,North America,USA,8,2026-03-05,Seattle,North America,USA,2.0,0.0,7.545918151209323,3.9512437185814275,43.508619835614184,7.211102550927978,12.37039416394384,3.7325111568172478,6.596106414818835,2.68534961428265
442,10707,2013-10-16,2013-10-30,89,1641.0,0.04719101123595506,AROUT,Around the Horn,London,British Isles,UK,Colchester,British Isles,UK,4,2025-05-03,Redmond,North America,USA,2.0,0.05,7.403061091090091,4.48863636973214,40.50925820105819,9.433981132056603,11.795133490711827,4.464745095584537,6.364688382085818,3.0714786556407327
443,10708,2013-10-17,2013-11-28,9,180.4,0.0,THEBI,The Big Cheese,Portland,North America,USA,Portland,North America,USA,6,2025-10-17,London,British Isles,UK,5.0,0.0,5.1951766076285235,2.1972245773362196,13.431306712304652,3.0,5.650395461394862,2.080083823051904,3.664874719864876,1.7320508075688772
444,10709,2013-10-17,2013-11-14,78,3424.0,0.0,GOURL,Gourmet Lanchonetes,Campinas,South America,Brazil,Campinas,South America,Brazil,1,2024-05-01,Seattle,North America,USA,2.0,0.0,8.138564737261632,4.356708826689592,58.51495535331117,8.831760866327848,15.072244086784721,4.272658681697917,7.6495068699433935,2.9718278662008415
445,10710,2013-10-20,2013-11-17,10,93.5,0.0,FRANS,Franchi S.p.A.,Torino,Southern Europe,Italy,Torino,Southern Europe,Italy,1,2024-05-01,Seattle,North America,USA,2.0,0.0,4.537961436294641,2.302585092994046,9.669539802906858,3.1622776601683795,4.538759841617426,2.154434690031884,3.109588365508666,1.7782794100389228
446,10711,2013-10-21,2013-12-02,174,4451.7,0.0,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,5,2025-10-17,London,British Isles,UK,2.0,0.0,8.40104132468019,5.159055299214529,66.7210611426407,13.19090595827292,16.450355834051006,5.5827701716584235,8.168296097879944,3.631928682982765
447,10712,2013-10-21,2013-11-18,33,1233.48,0.004545454545454546,HUNGO,Hungry Owl All-Night Grocers,Cork,British Isles,Ireland,Cork,British Isles,Ireland,3,2024-04-01,Kirkland,North America,USA,2.0,0.05,7.117594721812831,3.4965075614664802,35.12093392835675,5.744562646538029,10.72450783164296,3.207534329995826,5.926291751876273,2.39678172692843
448,10713,2013-10-22,2013-11-19,182,2827.9,0.0,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,1,2024-05-01,Seattle,North America,USA,2.0,0.0,7.947289665712335,5.204006687076795,53.178002971153404,13.490737563232042,14.141257027904691,5.667051108097064,7.2923249359277325,3.672973939906468
449,10714,2013-10-22,2013-11-19,137,2205.75,0.25,SAVEA,Save-a-lot Markets,Boise,North America,USA,Boise,North America,USA,5,2025-10-17,London,British Isles,UK,2.0,0.25,7.698822866102214,4.919980925828125,46.96541280559557,11.704699910719626,13.017235521528733,5.155136735475772,6.853131605740223,3.421213222048521
450,10715,2013-10-23,2013-11-06,51,1296.0,0.0,BONAP,Bon app,Marseille,Western Europe,France,Marseille,Western Europe,France,3,2024-04-01,Kirkland,North America,USA,2.0,0.0,7.16703787691222,3.9318256327243257,36.0,7.14142842854285,10.902723556992836,3.708429769266189,6.0,2.6723451177837885
451,10716,2013-10-24,2013-11-21,22,706.0,0.0,RANCH,Rancho grande,Buenos Aires,South America,Argentina,Buenos Aires,South America,Argentina,4,2025-05-03,Redmond,North America,USA,2.0,0.0,6.559615237493242,3.091042453358316,26.570660511172846,4.69041575982343,8.904336564422959,2.802039330655387,5.154673657097299,2.1657367706679937
452,10717,2013-10-24,2013-11-21,72,1270.75,0.03958333333333333,FRANK,Frankenversand,München,Western Europe,Germany,München,Western Europe,Germany,1,2024-05-01,Seattle,North America,USA,2.0,0.05,7.147362556327012,4.276666119016055,35.64758056306206,8.48528137423857,10.831452664987566,4.160167646103808,5.970559484927862,2.9129506302439405
